CustomerID,Recency,Frequency,Monetary,Cluster,Segment,churn_probability,churn_predicted,avg_order_value,CLV_basic,CLV_adjusted,Retention_ROI,Worth_Retaining,CLV_tier
17561,19,4,703.02,1,Champions,0.118038975,0,175.755,1054.53,930.0543596932499,61.74914030674995,True,Silver
17562,14,7,1122.38,1,Champions,0.002508943,0,160.34,1683.5700000000002,1679.34601883349,-89.95451883348983,False,Silver
17563,578,2,392.38,0,Dormant / At-Risk,0.99957484,1,196.19,588.5699999999999,0.2502364212000209,548.8912635787999,True,Bronze
17564,24,3,454.01,0,Dormant / At-Risk,0.956033,1,151.33666666666667,681.015,29.942186504999984,607.022063495,True,Silver
17565,586,1,131.83,0,Dormant / At-Risk,0.9999113,1,131.83,197.745,0.017539981500010408,177.84021001849996,True,Bronze
17566,8,2,869.77,1,Champions,0.06679769,0,434.885,1304.655,1217.50705975305,11.915190246949805,True,Silver
17567,7,9,4838.08,1,Champions,6.264033e-05,0,537.5644444444445,7257.12,7256.66541160835,-372.4014116083508,False,Gold
17568,633,1,374.45,0,Dormant / At-Risk,0.99978703,1,374.45,561.675,0.1196199247499882,523.47163007525,True,Bronze
17569,332,1,344.14,0,Dormant / At-Risk,0.99986184,1,344.14,516.21,0.07131957359999912,480.32818042639997,True,Bronze
17570,381,1,100.0,0,Dormant / At-Risk,0.9999467,1,100.0,150.0,0.007995000000005081,132.492005,True,Bronze
17571,50,5,1630.91,1,Champions,0.008826764,0,326.182,2446.3650000000002,2424.77151348714,-110.72476348714008,False,Gold
17572,71,10,652.21,1,Champions,0.13712485,0,65.221,978.315,844.1637023722501,75.23554762774995,True,Silver
17573,29,3,380.6,0,Dormant / At-Risk,0.98466206,1,126.86666666666667,570.9000000000001,8.756429945999999,523.598570054,True,Silver
17574,242,1,185.65,0,Dormant / At-Risk,0.99994314,1,185.65,278.475,0.015834088500013208,254.53541591149997,True,Bronze
17575,667,1,171.7,0,Dormant / At-Risk,0.9999045,1,171.7,257.54999999999995,0.024596025000006724,234.64790397499996,True,Bronze
17576,8,41,8711.95,1,Champions,6.234962e-05,0,212.48658536585367,13067.925000000001,13067.110219842063,-662.5814698420618,False,Platinum
17577,645,2,348.75,0,Dormant / At-Risk,0.9995677,1,174.375,523.125,0.22614693750002723,486.7426030625,True,Bronze
17578,218,7,1047.33,0,Dormant / At-Risk,0.95677227,1,149.6185714285714,1570.995,67.91054769135003,1414.5347023086497,True,Silver
17579,4,4,753.28,1,Champions,0.008667988,0,188.32,1129.92,1120.12586699904,-56.70186699904002,False,Silver
17580,252,5,541.02,0,Dormant / At-Risk,0.99669206,1,108.204,811.53,2.6844925482000073,758.2690074518,True,Silver
17581,0,43,17951.17,1,Champions,6.234962e-05,0,417.4690697674418,26926.754999999997,26925.076127057917,-1354.658877057922,False,Platinum
17582,236,5,1446.95,0,Dormant / At-Risk,0.96424073,1,289.39,2170.425,77.61281358975003,1974.29093641025,True,Silver
17583,560,1,135.95,0,Dormant / At-Risk,0.99990964,1,135.95,203.92499999999998,0.01842666299999103,183.71032333699998,True,Bronze
17584,7,6,5309.42,1,Champions,7.2751514e-05,0,884.9033333333333,7964.13,7963.550597484807,-407.62709748480756,False,Gold
17585,109,7,2064.71,1,Champions,0.003114289,0,294.9585714285714,3097.065,3087.419844538215,-155.20809453821494,False,Gold
17586,619,1,167.4,0,Dormant / At-Risk,0.9999113,1,167.4,251.10000000000002,0.022272570000013217,228.52272743,True,Bronze
17587,628,1,176.71,0,Dormant / At-Risk,0.9999113,1,176.71,265.065,0.02351126550001395,241.78823873449997,True,Bronze
17588,100,7,2939.55,1,Champions,0.00057159725,0,419.9357142857143,4409.325000000001,4406.804641955645,-227.94589195564458,False,Gold
17589,60,18,13837.94,1,Champions,0.00014070857,0,768.7744444444445,20756.91,20753.989324876282,-1044.9248248762815,False,Platinum
17590,2,3,1468.02,1,Champions,0.00347135,0,489.34,2202.0299999999997,2194.3859831594996,-112.45748315950004,False,Silver
17591,73,8,2339.32,1,Champions,0.0004029106,0,292.415,3508.9800000000005,3507.5661947628128,-184.03519476281235,False,Gold
17592,738,1,148.3,0,Dormant / At-Risk,0.99989796,1,148.3,222.45000000000002,0.02269879800000566,201.30480120200002,True,Bronze
17593,3,11,8092.32,1,Champions,6.234962e-05,0,735.6654545454545,12138.48,12137.723170384623,-616.1671703846241,False,Platinum
17594,85,4,2497.88,1,Champions,0.08697357,0,624.47,3746.82,3420.9456884526,128.5333115474,True,Gold
17595,12,2,386.69,0,Dormant / At-Risk,0.972779,1,193.345,580.035,15.78913273500003,525.2441172649999,True,Silver
17596,23,13,4491.46,1,Champions,6.950599e-05,0,345.49692307692305,6737.1900000000005,6736.721724939232,-346.3912249392324,False,Gold
17597,213,5,3484.09,1,Champions,0.0749021,0,696.818,5226.135,4834.686513616501,120.14173638349894,True,Gold
17598,381,1,409.98,0,Dormant / At-Risk,0.99986076,1,409.98,614.97,0.08562842279999074,574.1358715772,True,Bronze
17599,477,1,52.05,0,Dormant / At-Risk,0.9999403,1,52.05,78.07499999999999,0.004661077499999677,64.16658892249998,True,Bronze
17600,17,1,161.67000000000002,0,Dormant / At-Risk,0.99947184,1,161.67000000000002,242.50500000000002,0.12808144079999995,220.2516685592,True,Bronze
17601,239,2,413.08,0,Dormant / At-Risk,0.9997273,1,206.54,619.62,0.16897037400000905,578.470029626,True,Bronze
17602,2,14,7354.43,1,Champions,6.234962e-05,0,525.3164285714286,11031.645,11030.957181126276,-560.8944311262767,False,Platinum
17603,78,4,1788.38,1,Champions,0.2492721,0,447.095,2682.57,2013.880142703,524.5613572969999,True,Silver
17604,217,6,942.38,0,Dormant / At-Risk,0.98046565,1,157.06333333333333,1413.57,27.613171129500046,1305.2783288705,True,Silver
17605,590,1,160.75,0,Dormant / At-Risk,0.9999113,1,160.75,241.125,0.02138778750001269,219.0473622125,True,Bronze
17606,737,1,87.30000000000001,0,Dormant / At-Risk,0.99989796,1,87.30000000000001,130.95000000000002,0.013362138000003333,114.389137862,True,Bronze
17607,376,1,333.81,0,Dormant / At-Risk,0.9998573,1,333.81,500.71500000000003,0.0714520305000256,465.6077979695,True,Bronze
17608,33,4,488.06,0,Dormant / At-Risk,0.86554307,1,122.015,732.09,98.43457388370003,587.0509261162999,True,Silver
17609,40,11,1887.9,1,Champions,0.00029455978,0,171.62727272727273,2831.8500000000004,2831.015850887007,-150.75835088700705,False,Gold
17610,540,5,1511.94,0,Dormant / At-Risk,0.9899357,1,302.38800000000003,2267.91,22.82492661300006,2121.6895733869997,True,Silver
17611,7,28,8337.53,1,Champions,6.234962e-05,0,297.7689285714286,12506.295000000002,12505.515237259144,-634.5349872591432,False,Platinum
17612,53,18,5394.86,1,Champions,0.000114293915,0,299.71444444444444,8092.289999999999,8091.365100494584,-413.68960049458565,False,Platinum
17613,22,14,4544.55,1,Champions,6.681922e-05,0,324.6107142857143,6816.825000000001,6816.369505070625,-350.3857550706243,False,Gold
17614,57,1,386.32,0,Dormant / At-Risk,0.9996737,1,386.32,579.48,0.18908432400000091,540.316915676,True,Bronze
17615,130,6,721.8000000000001,0,Dormant / At-Risk,0.8007444,1,120.30000000000001,1082.7,215.73403811999998,802.8309618800001,True,Silver
17616,173,4,734.4,0,Dormant / At-Risk,0.99731076,1,183.6,1101.6,2.9624667840000405,1033.5575332159997,True,Silver
17617,558,1,385.19,0,Dormant / At-Risk,0.9997781,1,385.19,577.785,0.12821049149999833,538.7675395084999,True,Bronze
17618,5,11,4001.64,1,Champions,6.264033e-05,0,363.7854545454545,6002.46,6002.084003924788,-309.74700392478826,False,Gold
17619,312,1,214.37,0,Dormant / At-Risk,0.99994576,1,214.37,321.555,0.017441143199994597,295.45980885679995,True,Bronze
17620,59,1,81.44,0,Dormant / At-Risk,0.9998838,1,81.44,122.16,0.014194992000001311,106.03780500799999,True,Bronze
17621,21,6,3175.12,1,Champions,0.00012684645,0,529.1866666666666,4762.68,4762.075870949514,-247.52987094951368,False,Gold
17622,597,2,1130.21,0,Dormant / At-Risk,0.9992429,1,565.105,1695.315,1.2835229864999238,1599.2657270135,True,Silver
17623,32,7,2365.77,1,Champions,0.00031371842,0,337.96714285714285,3548.6549999999997,3547.5417215602743,-186.31947156027445,False,Gold
17624,14,4,1568.63,1,Champions,0.0025264432,0,392.1575,2352.945,2347.000418104776,-121.70266810477597,False,Gold
17625,18,8,5978.9,1,Champions,6.513852e-05,0,747.3625,8968.349999999999,8967.765814954157,-457.8333149541577,False,Platinum
17626,602,1,254.0,0,Dormant / At-Risk,0.99984276,1,254.0,381.0,0.05990843999997997,351.89009156000003,True,Bronze
17627,478,1,296.36,0,Dormant / At-Risk,0.9998777,1,296.36,444.54,0.054367242000008725,412.258632758,True,Bronze
17628,81,1,75.75,0,Dormant / At-Risk,0.9999186,1,75.75,113.625,0.00924907500000105,97.934500925,True,Bronze
17629,5,10,2455.52,1,Champions,8.442888e-05,0,245.552,3683.2799999999997,3682.9690247948733,-193.85302479487382,False,Gold
17630,169,2,503.6,0,Dormant / At-Risk,0.99965084,1,251.8,755.4000000000001,0.26375546399996946,707.3662445360002,True,Bronze
17631,1,7,998.49,1,Champions,0.0013970014,0,142.64142857142858,1497.7350000000001,1495.6426621081712,-82.79441210817117,False,Silver
17633,31,7,2057.39,1,Champions,0.0005907969,0,293.91285714285715,3086.085,3084.261750548864,-162.4810005488639,False,Gold
17634,36,9,2358.59,1,Champions,0.00015266014,0,262.0655555555556,3537.885,3537.344905980596,-186.35415598059626,False,Gold
17635,424,3,1265.58,0,Dormant / At-Risk,0.99836344,1,421.85999999999996,1898.37,3.106796407200017,1790.3447035928,True,Silver
17636,19,1,285.56,0,Dormant / At-Risk,0.9988716,1,285.56,428.34000000000003,0.48333885600001264,396.439661144,True,Bronze
17637,31,2,547.0600000000001,0,Dormant / At-Risk,0.9983359,1,273.53000000000003,820.5900000000001,1.365543818999956,768.1949561810001,True,Silver
17638,647,2,842.4000000000001,0,Dormant / At-Risk,0.999405,1,421.20000000000005,1263.6000000000001,0.7518420000000154,1189.668158,True,Bronze
17639,276,6,615.17,0,Dormant / At-Risk,0.9914589,1,102.52833333333332,922.7549999999999,7.88134273049997,858.7359072694999,True,Silver
17640,86,6,3168.94,1,Champions,0.00044534702,0,528.1566666666666,4753.41,4751.293083021662,-245.55358302166223,False,Gold
17642,119,5,1824.49,1,Champions,0.20337076,0,364.898,2736.735,2180.1631231314,409.7351268686002,True,Silver
17643,373,2,439.7,0,Dormant / At-Risk,0.99974114,1,219.85,659.55,0.17073111299998145,616.4017688869999,True,Bronze
17644,1,20,6028.6,1,Champions,6.264033e-05,0,301.43,9042.900000000001,9042.333549759844,-461.57854975984264,False,Platinum
17646,219,12,3898.79,1,Champions,0.0010513103,0,324.89916666666664,5848.1849999999995,5842.036742873193,-296.2609928731945,False,Gold
17647,65,3,331.66,0,Dormant / At-Risk,0.99857545,1,110.55333333333334,497.49,0.7086993794999845,461.9068006205,True,Bronze
17648,60,5,2216.37,1,Champions,0.004065407,0,443.274,3324.555,3311.039330831115,-162.71208083111514,False,Gold
17649,138,3,1578.89,0,Dormant / At-Risk,0.9726333,1,526.2966666666667,2368.335,64.81351344449992,2175.1047365554996,True,Silver
17650,21,1,166.07999999999998,0,Dormant / At-Risk,0.99960846,1,166.07999999999998,249.11999999999998,0.09754044479999202,226.56645955519997,True,Bronze
17651,11,16,5703.52,1,Champions,6.516387e-05,0,356.47,8555.28,8554.722504846268,-437.2065048462673,False,Platinum
17652,25,12,4867.72,1,Champions,7.774215e-05,0,405.6433333333334,7301.58,7301.012359472403,-374.51135947240346,False,Gold
17653,36,4,1207.56,1,Champions,0.060274586,0,301.89,1811.34,1702.1622313947598,8.610768605240082,True,Silver
17654,277,1,117.55,0,Dormant / At-Risk,0.99994445,1,117.55,176.325,0.009794853750002698,157.49895514624998,True,Bronze
17655,10,9,2976.38,1,Champions,8.99915e-05,0,330.7088888888889,4464.57,4464.168226648845,-232.82672664884558,False,Gold
17656,73,5,1674.69,1,Champions,0.02168031,0,334.938,2512.035,2457.57330246915,-81.1400524691503,False,Gold
17657,430,1,126.0,0,Dormant / At-Risk,0.9999441,1,126.0,189.0,0.01056509999999955,169.53943489999997,True,Bronze
17658,25,2,595.42,0,Dormant / At-Risk,0.993473,1,297.71,893.1299999999999,5.829459509999954,832.6440404899998,True,Silver
17659,17,14,3586.99,1,Champions,8.7343185e-05,0,256.2135714285714,5380.485,5380.015051303255,-278.55430130325567,False,Gold
17660,141,2,342.22,0,Dormant / At-Risk,0.99967706,1,171.11,513.33,0.16577479019999683,477.4977252098,True,Bronze
17662,661,2,412.92,0,Dormant / At-Risk,0.9995426,1,206.46,619.38,0.2833044120000323,578.1276955879999,True,Bronze
17663,25,17,5175.83,1,Champions,7.774215e-05,0,304.4605882352941,7763.745,7763.141429771648,-397.58367977164835,False,Gold
17664,18,4,1166.23,1,Champions,0.008142967,0,291.5575,1749.345,1735.1001413933852,-83.22239139338535,False,Silver
17665,493,1,563.1,0,Dormant / At-Risk,0.99984145,1,563.1,844.6500000000001,0.13391925749998274,792.2835807425,True,Bronze
17666,3,5,2047.8,1,Champions,0.0006496007,0,409.56,3071.7,3069.70462152981,-161.5896215298103,False,Gold
17667,66,9,3950.7,1,Champions,0.00014194065,0,438.96666666666664,5926.049999999999,5925.208852611067,-305.4613526110679,False,Gold
17668,1,2,347.75,1,Champions,0.13680276,0,173.875,521.625,450.265260315,35.27848968500001,True,Silver
17669,42,10,6142.35,1,Champions,0.00010193518,0,614.235,9213.525000000001,9212.585817670692,-469.7370676706905,False,Platinum
17670,227,1,205.7,0,Dormant / At-Risk,0.99994314,1,205.7,308.54999999999995,0.01754415300001463,283.1049558469999,True,Bronze
17671,15,5,2009.16,1,Champions,0.00068386726,0,401.832,3013.7400000000002,3011.679001883848,-158.62600188384795,False,Gold
17672,50,7,5778.63,1,Champions,0.00012007806,0,825.5185714285715,8667.945,8666.904169980213,-442.3564199802131,False,Platinum
17673,1,13,4173.88,1,Champions,6.264033e-05,0,321.0676923076923,6260.82,6260.427820169129,-322.64882016912907,False,Gold
17674,74,2,551.04,0,Dormant / At-Risk,0.99943286,1,275.52,826.56,0.4687752384000178,774.7632247615999,True,Bronze
17675,1,70,37642.48,1,Champions,6.234962e-05,0,537.7497142857143,56463.72,56460.19950851422,-2829.6655085142193,False,Platinum
17676,4,10,2448.64,1,Champions,8.442888e-05,0,244.86399999999998,3672.96,3672.649896100915,-193.33789610091526,False,Gold
17677,1,54,35058.46,1,Champions,6.234962e-05,0,649.2307407407408,52587.69,52584.41117751183,-2636.105677511827,False,Platinum
17678,263,2,599.76,0,Dormant / At-Risk,0.9997248,1,299.88,899.64,0.24758092800002787,844.4104190719999,True,Bronze
17679,52,7,3577.61,1,Champions,0.00018269345,0,511.08714285714285,5366.415,5365.434591129519,-277.3403411295185,False,Gold
17680,23,3,497.4500000000001,0,Dormant / At-Risk,0.93652916,1,165.8166666666667,746.1750000000002,47.360354037000036,651.5058959630001,True,Silver
17681,597,5,731.2,0,Dormant / At-Risk,0.99627006,1,146.24,1096.8000000000002,4.090998192000048,1027.869001808,True,Silver
17682,10,11,4065.28,1,Champions,6.516387e-05,0,369.5709090909091,6097.92,6097.522635933849,-314.49863593385,False,Gold
17683,385,3,819.01,0,Dormant / At-Risk,0.9993326,1,273.00333333333333,1228.5149999999999,0.819910910999981,1156.2693390889997,True,Silver
17684,43,1,239.41,0,Dormant / At-Risk,0.9998423,1,239.41,359.115,0.05663243550001378,331.10261756449995,True,Bronze
17685,16,12,5454.95,1,Champions,6.485229e-05,0,454.57916666666665,8182.424999999999,8181.894351000996,-418.5906010009967,False,Platinum
17686,7,9,8296.81,1,Champions,6.234962e-05,0,921.8677777777777,12445.215,12444.439045573932,-631.4847955739333,False,Platinum
17687,420,1,432.68,0,Dormant / At-Risk,0.9998592,1,432.68,649.02,0.09138201600003375,606.477617984,True,Bronze
17688,393,1,304.2,0,Dormant / At-Risk,0.9998938,1,304.2,456.29999999999995,0.048459059999975004,423.43654094,True,Bronze
17689,388,2,317.08,0,Dormant / At-Risk,0.9998254,1,158.54,475.62,0.08304325200001177,441.75595674799996,True,Bronze
17690,30,20,6963.8,1,Champions,9.8475524e-05,0,348.19,10445.7,10444.671354218954,-531.2563542189528,False,Platinum
17691,358,4,637.55,0,Dormant / At-Risk,0.999206,1,159.3875,956.3249999999999,0.759322049999963,897.7494279499999,True,Bronze
17692,127,12,2975.8,1,Champions,0.0007603376,0,247.98333333333335,4463.700000000001,4460.30608105488,-229.79108105488012,False,Gold
17693,137,1,200.47,0,Dormant / At-Risk,0.999931,1,200.47,300.705,0.02074864499999571,275.649001355,True,Bronze
17694,141,3,1695.97,0,Dormant / At-Risk,0.96112955,1,565.3233333333334,2543.955,98.88467562974999,2307.87257437025,True,Silver
17695,131,5,1746.04,1,Champions,0.30612314,0,349.20799999999997,2619.06,1817.3051289516,660.8018710484,True,Silver
17696,38,27,7679.59,1,Champions,0.00010019568,0,284.42925925925925,11519.385,11518.230807386744,-584.8150573867442,False,Platinum
17697,236,1,338.95,0,Dormant / At-Risk,0.99984765,1,338.95,508.42499999999995,0.07745854875001185,472.9262914512499,True,Bronze
17698,260,1,154.95,0,Dormant / At-Risk,0.99994445,1,154.95,232.42499999999998,0.012911208750003558,210.79083879124997,True,Bronze
17699,476,2,442.0,0,Dormant / At-Risk,0.9997098,1,221.0,663.0,0.19240260000001208,619.6575974,True,Bronze
17700,16,14,6679.97,1,Champions,6.455132e-05,0,477.1407142857143,10019.955,10019.30819867841,-510.3509486784096,False,Platinum
17701,252,1,417.95,0,Dormant / At-Risk,0.9998547,1,417.95,626.925,0.09109220250000931,585.4876577974999,True,Bronze
17702,30,6,3144.04,1,Champions,0.0001878078,0,524.0066666666667,4716.0599999999995,4715.174287146731,-244.91728714673172,False,Gold
17703,35,4,1094.84,1,Champions,0.13241674,0,273.71,1642.2599999999998,1424.7972845675997,125.34971543239999,True,Silver
17704,168,2,885.19,0,Dormant / At-Risk,0.99945897,1,442.595,1327.785,0.718371518550071,1250.6773784814498,True,Bronze
17705,3,11,2083.9,1,Champions,0.000116579125,0,189.44545454545457,3125.8500000000004,3125.485591142119,-165.92809114211877,False,Gold
17706,4,31,20272.15,1,Champions,6.234962e-05,0,653.9403225806452,30408.225000000002,30406.32905872638,-1528.5153087263789,False,Platinum
17707,185,8,609.3,0,Dormant / At-Risk,0.84849435,1,76.1625,913.9499999999999,138.46858881750003,719.7839111824999,True,Silver
17708,187,4,884.1800000000001,0,Dormant / At-Risk,0.9951858,1,221.04500000000002,1326.27,6.384929033999987,1243.571570966,True,Silver
17709,169,5,671.01,0,Dormant / At-Risk,0.9896103,1,134.202,1006.515,10.457388895499946,935.7318611045,True,Silver
17710,423,1,293.5,0,Dormant / At-Risk,0.9998758,1,293.5,440.25,0.05467905000000825,408.18282094999995,True,Bronze
17711,10,2,385.1,0,Dormant / At-Risk,0.96028876,1,192.55,577.6500000000001,22.939197786000026,515.828302214,True,Silver
17712,44,1,522.91,0,Dormant / At-Risk,0.9995065,1,522.91,784.365,0.3870841275000279,734.7596658725,True,Bronze
17713,382,4,1198.09,0,Dormant / At-Risk,0.9971251,1,299.5225,1797.1349999999998,5.1665834115000235,1692.1116665884997,True,Silver
17714,320,5,1410.18,0,Dormant / At-Risk,0.9879546,1,282.036,2115.27,25.479273257999967,1974.027226742,True,Silver
17715,200,2,489.6,0,Dormant / At-Risk,0.9996779,1,244.8,734.4000000000001,0.23655023999999403,687.44344976,True,Bronze
17716,22,24,15956.97,1,Champions,6.650912e-05,0,664.87375,23935.454999999998,23933.86307395115,-1205.180823951152,False,Platinum
17717,421,1,376.92,0,Dormant / At-Risk,0.9998785,1,376.92,565.38,0.06869366999999808,527.04230633,True,Bronze
17718,232,2,439.18,0,Dormant / At-Risk,0.9997236,1,219.59,658.77,0.18208402799997,615.649415972,True,Bronze
17719,37,15,5396.04,1,Champions,9.8749915e-05,0,359.736,8094.0599999999995,8093.260712262994,-413.9037122629952,False,Platinum
17720,26,10,2666.91,1,Champions,0.00010724704,0,266.691,4000.365,3999.93597269483,-209.58922269483037,False,Gold
17721,659,1,307.21000000000004,0,Dormant / At-Risk,0.9998098,1,307.21000000000004,460.81500000000005,0.08764701300001349,427.686602987,True,Bronze
17722,96,5,3520.2200000000003,1,Champions,0.0050347853,0,704.0440000000001,5280.33,5253.744672136851,-247.43117213685127,False,Gold
17723,127,7,3378.4000000000005,1,Champions,0.001146469,0,482.6285714285715,5067.6,5061.790153695601,-257.5701536956003,False,Gold
17724,71,3,1033.0,0,Dormant / At-Risk,0.9798108,1,344.3333333333333,1549.5,31.28316540000003,1430.7418346,True,Silver
17725,16,11,3439.08,1,Champions,8.7343185e-05,0,312.64363636363635,5158.62,5158.169429698995,-267.480429698996,False,Gold
17726,395,7,1092.06,0,Dormant / At-Risk,0.9768902,1,156.00857142857143,1638.09,37.85593228199993,1508.329567718,True,Silver
17727,15,1,1060.25,0,Dormant / At-Risk,0.912455,1,1060.25,1590.375,139.22937937499998,1361.6268706249998,True,Silver
17728,3,5,4238.76,1,Champions,9.690662e-05,0,847.7520000000001,6358.14,6357.523854143114,-327.2908541431134,False,Gold
17729,596,1,438.65,0,Dormant / At-Risk,0.9997706,1,438.65,657.9749999999999,0.1509394650000304,614.9253105349998,True,Bronze
17730,3,20,7773.8,1,Champions,6.234962e-05,0,388.69,11660.7,11659.972959786068,-592.3079597860669,False,Platinum
17731,79,6,1708.99,1,Champions,0.0056339824,0,284.83166666666665,2563.485,2549.042370627336,-123.73162062733581,False,Gold
17732,372,8,2166.42,1,Champions,0.12816857,0,270.8025,3249.63,2833.1295698709,244.01893012909977,True,Gold
17733,38,2,692.19,0,Dormant / At-Risk,0.9978567,1,346.095,1038.285,2.225356240499958,974.1453937595,True,Silver
17734,53,6,1442.32,1,Champions,0.005661586,0,240.38666666666666,2163.48,2151.2312719207202,-105.9252719207202,False,Silver
17735,2,26,16790.33,1,Champions,6.234962e-05,0,645.7819230769231,25185.495000000003,25183.92469395724,-1267.7044439572383,False,Platinum
17736,9,3,377.44,0,Dormant / At-Risk,0.5670132,1,125.81333333333333,566.16,245.139806688,282.71219331199995,True,Silver
17737,9,2,168.24,0,Dormant / At-Risk,0.9742085,1,84.12,252.36,6.508742939999992,223.23325706,True,Silver
17738,19,13,4183.56,1,Champions,6.5015825e-05,0,321.81230769230774,6275.34,6274.932003592745,-323.35900359274547,False,Gold
17739,11,18,7730.59,1,Champions,6.4861444e-05,0,429.4772222222222,11595.885,11595.132874154442,-589.0421241544427,False,Platinum
17740,389,6,426.9,0,Dormant / At-Risk,0.99703205,1,71.14999999999999,640.3499999999999,1.9005267825000334,596.4319732174998,True,Silver
17741,406,2,101.1,0,Dormant / At-Risk,0.999933,1,50.55,151.64999999999998,0.010160550000005951,134.05733944999997,True,Bronze
17742,113,11,2098.48,1,Champions,0.0009270276,0,190.7709090909091,3147.7200000000003,3144.8019766829284,-164.4679766829281,False,Gold
17743,448,1,229.2,0,Dormant / At-Risk,0.9999422,1,229.2,343.79999999999995,0.01987163999999888,316.59012835999994,True,Bronze
17744,3,7,2649.14,1,Champions,0.000117755924,0,378.4485714285714,3973.71,3973.242072107242,-208.21757210724218,False,Gold
17745,477,2,600.34,0,Dormant / At-Risk,0.9997043,1,300.17,900.51,0.26628080700000883,845.2182191929999,True,Bronze
17746,240,4,904.18,0,Dormant / At-Risk,0.996965,1,226.045,1356.27,4.116279450000014,1274.34022055,True,Silver
17747,112,1,71.4,0,Dormant / At-Risk,0.9999163,1,71.4,107.10000000000001,0.008964270000002128,91.73603573,True,Bronze
17748,527,1,358.15,0,Dormant / At-Risk,0.99983406,1,358.15,537.2249999999999,0.08914711650001668,500.2746028834998,True,Bronze
17749,178,3,1026.18,0,Dormant / At-Risk,0.9985104,1,342.06,1539.27,2.292896591999969,1450.0136034079999,True,Silver
17750,5,9,1710.45,1,Champions,0.0001696495,0,190.05,2565.675,2565.239734519088,-137.84848451908783,False,Gold
17751,421,1,157.86,0,Dormant / At-Risk,0.99994564,1,157.86,236.79000000000002,0.012871904400007354,214.9376280956,True,Bronze
17752,359,1,80.64,0,Dormant / At-Risk,0.9999467,1,80.64,120.96000000000001,0.006447168000004098,104.905552832,True,Bronze
17753,464,4,382.06,0,Dormant / At-Risk,0.9993363,1,95.515,573.09,0.3803598330000257,534.055140167,True,Bronze
17754,0,13,4451.22,1,Champions,6.264033e-05,0,342.4015384615385,6676.83,6676.411761165446,-343.4232611654461,False,Gold
17756,375,3,728.75,0,Dormant / At-Risk,0.99937457,1,242.91666666666666,1093.125,0.6836731687500415,1027.7850768312499,True,Bronze
17757,1,56,9074.05,1,Champions,6.234962e-05,0,162.03660714285712,13611.074999999999,13610.226354645958,-689.7051046459601,False,Platinum
17758,19,12,4964.03,1,Champions,6.5015825e-05,0,413.6691666666666,7446.045,7445.560889241338,-381.81813924133894,False,Gold
17759,17,5,1261.88,1,Champions,0.0018828327,0,252.37600000000003,1892.8200000000002,1889.2561366087862,-101.07713660878608,False,Silver
17760,21,6,746.39,1,Champions,0.041451357,0,124.39833333333333,1119.585,1073.176682473155,-19.570932473155153,False,Silver
17761,32,1,712.78,0,Dormant / At-Risk,0.9985189,1,712.78,1069.17,1.583547687000014,1004.127952313,True,Silver
17762,456,1,129.75,0,Dormant / At-Risk,0.9999422,1,129.75,194.625,0.011249324999999366,174.882500675,True,Bronze
17763,263,4,86.15,0,Dormant / At-Risk,0.9997768,1,21.5375,129.22500000000002,0.028843019999997287,112.73490698000002,True,Bronze
17764,50,5,1513.57,1,Champions,0.01500731,0,302.714,2270.355,2236.28307870495,-89.44582870495015,False,Gold
17765,158,4,524.0,0,Dormant / At-Risk,0.99794465,1,131.0,786.0,1.615505100000009,735.0844948999999,True,Silver
17766,381,2,299.61,0,Dormant / At-Risk,0.99982053,1,149.805,449.415,0.08065651004998176,416.86359348995,True,Bronze
17767,15,2,413.05,0,Dormant / At-Risk,0.96556747,1,206.525,619.575,21.333534774750014,557.2627152252501,True,Silver
17768,8,7,3292.73,1,Champions,0.00010429018,0,470.39,4939.095,4938.579900893413,-256.43965089341236,False,Gold
17769,12,17,7053.38,1,Champions,6.507097e-05,0,414.90470588235297,10580.07,10579.381544582433,-538.315044582434,False,Platinum
17770,198,5,1143.27,0,Dormant / At-Risk,0.9766732,1,228.654,1714.905,40.003245953999965,1579.1565040459998,True,Silver
17771,56,4,387.41,0,Dormant / At-Risk,0.954846,1,96.8525,581.115,26.239666710000016,515.81958329,True,Silver
17772,10,3,360.75,0,Dormant / At-Risk,0.82393724,1,120.25,541.125,95.271961005,408.79678899500004,True,Silver
17773,514,2,575.37,0,Dormant / At-Risk,0.999629,1,287.685,863.0550000000001,0.3201934050000088,809.5820565949999,True,Bronze
17774,96,9,3273.83,1,Champions,0.00031957144,0,363.75888888888886,4910.745,4909.175666148877,-253.96791614887752,False,Gold
17775,254,1,56.4,0,Dormant / At-Risk,0.99994445,1,56.4,84.6,0.0046995300000012945,70.36530047,True,Bronze
17776,386,2,330.56,0,Dormant / At-Risk,0.9997507,1,165.28,495.84000000000003,0.1236129120000039,460.924387088,True,Bronze
17777,24,3,647.56,0,Dormant / At-Risk,0.93451715,1,215.85333333333332,971.3399999999999,63.606111518999974,849.1668884809999,True,Silver
17778,661,1,197.7,0,Dormant / At-Risk,0.9999045,1,197.7,296.54999999999995,0.028320525000007743,271.69417947499994,True,Bronze
17779,21,3,650.32,0,Dormant / At-Risk,0.86107934,1,216.77333333333334,975.48,135.51432541680003,781.1916745832,True,Silver
17780,667,3,346.56,0,Dormant / At-Risk,0.9993599,1,115.52,519.84,0.3327495840000168,483.515250416,True,Bronze
