CustomerID,Recency,Frequency,Monetary,Cluster,Segment,churn_probability,churn_predicted
17173,5,8,3766.6,1,Champions,8.1746475e-05,0
17174,217,1,59.9,0,Dormant / At-Risk,0.9999424,1
17175,44,4,1443.69,1,Champions,0.055247005,0
17176,201,3,902.32,0,Dormant / At-Risk,0.99878675,1
17177,505,1,119.5,0,Dormant / At-Risk,0.9999256,1
17178,731,1,432.96,0,Dormant / At-Risk,0.99973625,1
17179,178,6,1507.26,0,Dormant / At-Risk,0.5930149,1
17180,56,11,2236.77,1,Champions,0.00023008753,0
17181,57,3,309.85,0,Dormant / At-Risk,0.9985152,1
17182,422,2,321.3,0,Dormant / At-Risk,0.9998165,1
17183,7,6,3347.31,1,Champions,0.00011891388,0
17184,569,2,198.41000000000005,0,Dormant / At-Risk,0.9998888,1
17185,591,3,229.46,0,Dormant / At-Risk,0.999845,1
17186,46,2,144.0,0,Dormant / At-Risk,0.9998154,1
17187,226,2,467.71,0,Dormant / At-Risk,0.999729,1
17188,11,13,4592.93,1,Champions,6.516387e-05,0
17189,106,5,953.63,0,Dormant / At-Risk,0.9239013,1
17190,58,7,1726.57,1,Champions,0.0019710578,0
17191,28,15,4310.34,1,Champions,8.5452695e-05,0
17192,536,1,75.28,0,Dormant / At-Risk,0.9999256,1
17193,35,9,2310.04,1,Champions,0.00017814063,0
17194,273,3,812.5,0,Dormant / At-Risk,0.9992887,1
17195,655,1,562.98,0,Dormant / At-Risk,0.99974674,1
17196,427,1,327.75,0,Dormant / At-Risk,0.99985003,1
17197,29,1,1013.01,0,Dormant / At-Risk,0.9850894,1
17198,23,3,692.22,0,Dormant / At-Risk,0.85222876,1
17199,582,1,135.04000000000002,0,Dormant / At-Risk,0.9999113,1
17200,387,4,356.71,0,Dormant / At-Risk,0.99942833,1
17201,53,4,1143.1,1,Champions,0.2693353,0
17202,420,1,160.65,0,Dormant / At-Risk,0.99994564,1
17203,35,10,5564.09,1,Champions,9.8749915e-05,0
17204,175,9,5504.6900000000005,1,Champions,0.0010197384,0
17205,53,3,999.35,0,Dormant / At-Risk,0.9546449,1
17206,53,1,204.24,0,Dormant / At-Risk,0.9998789,1
17207,652,1,292.62,0,Dormant / At-Risk,0.9997881,1
17208,395,1,111.15,0,Dormant / At-Risk,0.9999467,1
17209,649,3,595.7,0,Dormant / At-Risk,0.99930036,1
17210,392,1,251.72,0,Dormant / At-Risk,0.9999056,1
17211,26,13,3773.35,1,Champions,9.764377e-05,0
17212,253,3,794.41,0,Dormant / At-Risk,0.9992887,1
17213,40,13,4869.400000000001,1,Champions,0.00010193518,0
17214,60,6,1059.12,1,Champions,0.041480612,0
17215,464,1,186.15,0,Dormant / At-Risk,0.9999403,1
17216,554,1,63.6,0,Dormant / At-Risk,0.99990964,1
17217,234,2,210.1,0,Dormant / At-Risk,0.99993,1
17218,4,18,3891.39,1,Champions,7.4662814e-05,0
17219,31,2,259.13,0,Dormant / At-Risk,0.9993969,1
17220,24,21,4457.31,1,Champions,6.950599e-05,0
17221,7,5,976.62,1,Champions,0.0020311177,0
17222,65,6,1579.51,1,Champions,0.007275437,0
17223,310,3,558.04,0,Dormant / At-Risk,0.9996043,1
17224,501,1,100.86,0,Dormant / At-Risk,0.9999403,1
17225,581,1,131.15,0,Dormant / At-Risk,0.9999113,1
17226,308,3,895.47,0,Dormant / At-Risk,0.9990803,1
17227,18,12,1878.93,1,Champions,0.00016851627,0
17228,15,13,2820.03,1,Champions,9.02822e-05,0
17229,96,2,318.76,0,Dormant / At-Risk,0.9997247,1
17230,264,18,9388.49,1,Champions,0.0008807069,0
17231,12,25,7064.8,1,Champions,6.507097e-05,0
17232,2,2,417.77,1,Champions,0.05858888,0
17233,35,3,560.86,0,Dormant / At-Risk,0.98654675,1
17234,182,1,149.89,0,Dormant / At-Risk,0.9999285,1
17235,25,8,1562.98,1,Champions,0.00060112734,0
17236,12,12,1929.26,1,Champions,0.00013244867,0
17237,11,4,994.13,1,Champions,0.007843219,0
17238,2,32,7331.67,1,Champions,6.234962e-05,0
17239,312,4,1189.45,0,Dormant / At-Risk,0.9971933,1
17240,596,1,130.60000000000002,0,Dormant / At-Risk,0.9999113,1
17241,385,12,2736.64,1,Champions,0.014807603,0
17242,108,5,2889.28,1,Champions,0.02056818,0
17243,1,69,20203.58,1,Champions,6.234962e-05,0
17244,53,5,1826.04,1,Champions,0.004514378,0
17245,204,2,371.63,0,Dormant / At-Risk,0.99976796,1
17246,546,2,38.92,0,Dormant / At-Risk,0.999884,1
17247,15,1,280.09000000000003,0,Dormant / At-Risk,0.99798644,1
17248,120,2,500.54,0,Dormant / At-Risk,0.99966574,1
17249,428,1,68.03,0,Dormant / At-Risk,0.9999441,1
17250,3,2,381.97,1,Champions,0.2664192,0
17251,362,3,798.98,0,Dormant / At-Risk,0.9993326,1
17252,116,2,348.91,0,Dormant / At-Risk,0.99970657,1
17253,18,1,178.26,0,Dormant / At-Risk,0.9995976,1
17254,4,3,469.48,1,Champions,0.04094869,0
17255,40,4,781.7,0,Dormant / At-Risk,0.6076709,1
17256,107,5,498.93,0,Dormant / At-Risk,0.97175103,1
17257,436,2,189.78,0,Dormant / At-Risk,0.9999311,1
17258,396,2,417.3,0,Dormant / At-Risk,0.9997447,1
17259,148,6,1452.39,1,Champions,0.26366687,0
17260,411,1,120.95,0,Dormant / At-Risk,0.99994564,1
17261,509,1,221.59,0,Dormant / At-Risk,0.9999256,1
17262,52,11,2488.76,1,Champions,0.00015489609,0
17263,208,1,63.440000000000005,0,Dormant / At-Risk,0.9999424,1
17264,424,1,268.28,0,Dormant / At-Risk,0.99987805,1
17265,138,2,550.01,0,Dormant / At-Risk,0.99964786,1
17266,2,5,501.72,1,Champions,0.008147963,0
17267,127,2,317.2,0,Dormant / At-Risk,0.99977845,1
17268,107,11,1733.89,1,Champions,0.0024651368,0
17269,385,1,491.81,0,Dormant / At-Risk,0.9998578,1
17270,469,2,601.45,0,Dormant / At-Risk,0.9997043,1
17271,736,1,204.3,0,Dormant / At-Risk,0.99989796,1
17272,42,4,2148.63,1,Champions,0.0195945,0
17273,424,1,141.12,0,Dormant / At-Risk,0.9999441,1
17274,35,2,573.22,0,Dormant / At-Risk,0.99846077,1
17275,383,1,114.1,0,Dormant / At-Risk,0.9999467,1
17276,402,1,502.49,0,Dormant / At-Risk,0.9998547,1
17277,227,2,1065.35,0,Dormant / At-Risk,0.9995246,1
17278,241,2,271.24,0,Dormant / At-Risk,0.9997962,1
17279,57,1,187.83,0,Dormant / At-Risk,0.99988556,1
17280,438,1,118.86,0,Dormant / At-Risk,0.9999441,1
17281,374,6,797.85,0,Dormant / At-Risk,0.99319285,1
17282,130,5,2308.54,1,Champions,0.09982632,0
17283,378,1,188.46,0,Dormant / At-Risk,0.9999467,1
17284,60,8,2788.06,1,Champions,0.00021699027,0
17285,628,2,407.94,0,Dormant / At-Risk,0.99957484,1
17286,21,3,389.18,0,Dormant / At-Risk,0.9477958,1
17287,26,21,3826.86,1,Champions,9.764377e-05,0
17288,9,11,2468.43,1,Champions,8.442888e-05,0
17289,31,9,2041.8,1,Champions,0.00020178167,0
17290,3,8,1487.96,1,Champions,0.00041625174,0
17291,308,1,550.8000000000001,0,Dormant / At-Risk,0.9998528,1
17292,472,2,271.75,0,Dormant / At-Risk,0.9997861,1
17293,8,17,3750.63,1,Champions,7.729264e-05,0
17294,669,2,467.79,0,Dormant / At-Risk,0.99954516,1
17295,28,3,547.0,0,Dormant / At-Risk,0.9630021,1
17296,730,1,338.13,0,Dormant / At-Risk,0.9997267,1
17297,17,1,128.18,0,Dormant / At-Risk,0.99947184,1
17298,101,5,954.26,0,Dormant / At-Risk,0.91438276,1
17299,11,6,993.23,1,Champions,0.0036726347,0
17300,390,2,393.64,0,Dormant / At-Risk,0.9997447,1
17301,21,2,294.39,0,Dormant / At-Risk,0.9968411,1
17302,14,5,1135.63,1,Champions,0.0031373685,0
17303,361,1,250.04,0,Dormant / At-Risk,0.9999467,1
17304,534,1,111.5,0,Dormant / At-Risk,0.9999256,1
17305,648,1,2135.46,0,Dormant / At-Risk,0.998271,1
17306,10,21,9782.35,1,Champions,6.4861444e-05,0
17307,395,11,3999.89,1,Champions,0.0028081937,0
17308,393,2,4511.76,0,Dormant / At-Risk,0.9189352,1
17309,95,3,320.39,0,Dormant / At-Risk,0.99946517,1
17310,387,2,1025.1,0,Dormant / At-Risk,0.99963117,1
17311,78,6,3566.56,1,Champions,0.00027586316,0
17312,138,3,644.3,0,Dormant / At-Risk,0.9993167,1
17313,31,1,2328.84,0,Dormant / At-Risk,0.85973316,1
17314,24,17,4904.43,1,Champions,6.950599e-05,0
17315,1,43,9599.58,1,Champions,6.234962e-05,0
17316,420,1,124.45,0,Dormant / At-Risk,0.99994564,1
17317,46,3,2600.34,1,Champions,0.19439374,0
17318,725,1,157.32999999999998,0,Dormant / At-Risk,0.99989796,1
17319,669,1,29.1,0,Dormant / At-Risk,0.9999045,1
17320,100,6,2444.85,1,Champions,0.0012155431,0
17321,8,6,1665.21,1,Champions,0.00059149915,0
17322,376,5,922.59,0,Dormant / At-Risk,0.9963201,1
17323,15,12,1551.04,1,Champions,0.00024147925,0
17324,17,12,2171.07,1,Champions,0.000116148934,0
17325,280,3,609.5699999999999,0,Dormant / At-Risk,0.9996026,1
17326,408,2,312.35,0,Dormant / At-Risk,0.9998216,1
17327,409,2,152.35,0,Dormant / At-Risk,0.999933,1
17328,673,1,104.7,0,Dormant / At-Risk,0.9999045,1
17329,14,5,998.53,1,Champions,0.0045452053,0
17330,22,4,423.8,0,Dormant / At-Risk,0.5173037,1
17331,123,1,175.2,0,Dormant / At-Risk,0.99993336,1
17332,528,5,838.27,0,Dormant / At-Risk,0.9956631,1
17333,85,1,494.25,0,Dormant / At-Risk,0.9997688,1
17334,302,3,635.1500000000001,0,Dormant / At-Risk,0.9995472,1
17335,383,2,497.04,0,Dormant / At-Risk,0.9997327,1
17336,472,1,81.12,0,Dormant / At-Risk,0.9999403,1
17337,151,4,1981.06,0,Dormant / At-Risk,0.83774495,1
17338,17,17,11889.33,1,Champions,6.455132e-05,0
17339,94,3,302.36,0,Dormant / At-Risk,0.99946517,1
17340,29,18,19617.95,1,Champions,9.584772e-05,0
17341,156,5,1272.21,0,Dormant / At-Risk,0.8817244,1
17342,379,4,1227.54,0,Dormant / At-Risk,0.9971251,1
17343,355,6,1259.94,0,Dormant / At-Risk,0.98886555,1
17344,46,2,457.36,0,Dormant / At-Risk,0.99911696,1
17345,15,10,1586.63,1,Champions,0.00022722917,0
17346,3,26,4998.61,1,Champions,6.264033e-05,0
17347,86,1,228.96,0,Dormant / At-Risk,0.99991345,1
17348,14,9,2442.29,1,Champions,9.054292e-05,0
17349,179,5,772.41,0,Dormant / At-Risk,0.98474854,1
17350,8,7,1893.701,1,Champions,0.00039126296,0
17351,36,12,1988.23,1,Champions,0.00020323195,0
17352,696,1,36.25,0,Dormant / At-Risk,0.99989796,1
17353,129,4,3242.0,1,Champions,0.14275777,0
17354,50,4,3133.96,1,Champions,0.006276109,0
17355,386,1,273.31,0,Dormant / At-Risk,0.999884,1
17356,311,5,946.47,0,Dormant / At-Risk,0.99515486,1
17357,24,2,384.39,0,Dormant / At-Risk,0.9958831,1
17358,303,5,861.01,0,Dormant / At-Risk,0.99459803,1
17359,11,2,284.46,0,Dormant / At-Risk,0.99103314,1
17360,17,6,1200.51,1,Champions,0.0016913328,0
17361,49,5,871.7900000000001,1,Champions,0.10171435,0
17362,239,7,1024.04,0,Dormant / At-Risk,0.9548777,1
17363,395,3,920.46,0,Dormant / At-Risk,0.99909675,1
17364,0,28,11972.92,1,Champions,6.234962e-05,0
17365,12,15,8184.49,1,Champions,6.507097e-05,0
17366,432,2,1077.24,0,Dormant / At-Risk,0.99955744,1
17367,238,1,167.55,0,Dormant / At-Risk,0.99994314,1
17368,23,14,2758.29,1,Champions,9.66297e-05,0
17369,455,1,979.2,0,Dormant / At-Risk,0.99978584,1
17370,72,4,446.18,0,Dormant / At-Risk,0.9805362,1
17371,17,6,655.37,1,Champions,0.036240853,0
17372,40,28,4347.31,1,Champions,0.00010193518,0
17373,40,7,1167.5,1,Champions,0.014410427,0
17374,218,3,727.11,0,Dormant / At-Risk,0.9992914,1
17375,199,4,660.55,0,Dormant / At-Risk,0.9982504,1
17376,70,4,453.64,0,Dormant / At-Risk,0.9802317,1
17377,23,78,17644.27,1,Champions,6.918343e-05,0
17378,374,1,10.95,0,Dormant / At-Risk,0.9999467,1
17379,11,1,389.72,0,Dormant / At-Risk,0.98906296,1
17380,434,3,645.0,0,Dormant / At-Risk,0.9995328,1
17381,8,38,36398.65,1,Champions,6.234962e-05,0
17382,65,8,902.28,1,Champions,0.031558234,0
17383,4,2,304.09000000000003,0,Dormant / At-Risk,0.7162986,1
17384,19,3,507.55,0,Dormant / At-Risk,0.8502651,1
17385,14,1,256.11,0,Dormant / At-Risk,0.99838316,1
17386,7,7,2812.77,1,Champions,0.0001199921,0
17387,19,2,746.81,0,Dormant / At-Risk,0.9690128,1
17388,77,11,2675.37,1,Champions,0.0002442065,0
17389,0,61,57215.33,1,Champions,6.234962e-05,0
17390,420,1,149.3,0,Dormant / At-Risk,0.99994564,1
17391,163,2,508.8,0,Dormant / At-Risk,0.9996612,1
17392,306,3,585.92,0,Dormant / At-Risk,0.9996024,1
17393,410,2,381.15,0,Dormant / At-Risk,0.99978787,1
17394,219,1,203.87,0,Dormant / At-Risk,0.9999424,1
17395,508,1,97.5,0,Dormant / At-Risk,0.9999256,1
17396,39,14,8409.6,1,Champions,0.00010074195,0
17397,22,3,1198.28,1,Champions,0.086857125,0
17398,114,3,653.38,0,Dormant / At-Risk,0.99891174,1
17400,126,8,4623.28,1,Champions,0.0005048301,0
17401,541,1,114.85,0,Dormant / At-Risk,0.9999232,1
17402,4,23,4635.56,1,Champions,6.264033e-05,0
17403,36,2,382.87,0,Dormant / At-Risk,0.99880457,1
17404,4,23,47781.12,1,Champions,6.234962e-05,0
17405,1,3,1031.41,1,Champions,0.0058668703,0
17406,333,13,4186.95,1,Champions,0.0011577636,0
17407,411,1,552.9,0,Dormant / At-Risk,0.99985564,1
17408,163,3,316.09000000000003,0,Dormant / At-Risk,0.9996306,1
17409,184,10,7793.51,1,Champions,0.0006133836,0
17410,16,5,1214.72,1,Champions,0.0020220177,0
17411,12,5,1425.38,1,Champions,0.0014404997,0
17412,2,16,4220.22,1,Champions,6.264033e-05,0
17413,404,2,560.14,0,Dormant / At-Risk,0.99973184,1
17414,43,6,2249.52,1,Champions,0.0005650424,0
17415,79,1,507.84,0,Dormant / At-Risk,0.99973625,1
17416,29,22,17298.45,1,Champions,9.584772e-05,0
17417,548,1,164.18,0,Dormant / At-Risk,0.9999057,1
17418,42,3,670.0600000000001,0,Dormant / At-Risk,0.98624855,1
17419,11,18,6126.25,1,Champions,6.516387e-05,0
17420,50,6,953.58,1,Champions,0.036392298,0
17421,386,3,1059.41,0,Dormant / At-Risk,0.9991202,1
17422,16,11,3594.76,1,Champions,8.7343185e-05,0
17423,46,3,1118.95,0,Dormant / At-Risk,0.8686799,1
17425,19,2,759.1700000000001,0,Dormant / At-Risk,0.9679436,1
17426,8,13,8077.77,1,Champions,6.234962e-05,0
17427,71,1,100.8,0,Dormant / At-Risk,0.9998882,1
17428,0,45,31466.76,1,Champions,6.234962e-05,0
17429,128,5,1357.46,0,Dormant / At-Risk,0.8138523,1
17430,32,4,622.57,0,Dormant / At-Risk,0.8480008,1
17431,313,1,403.3,0,Dormant / At-Risk,0.99985826,1
17432,18,9,1728.99,1,Champions,0.00016933776,0
17433,88,2,569.96,0,Dormant / At-Risk,0.9995734,1
17434,2,7,2373.82,1,Champions,0.00020053095,0
17435,411,1,331.35,0,Dormant / At-Risk,0.9998542,1
17436,1,5,534.0600000000001,1,Champions,0.0077994256,0
17437,529,1,369.68,0,Dormant / At-Risk,0.99983406,1
17438,253,5,1422.77,0,Dormant / At-Risk,0.9808987,1
17439,655,1,325.74,0,Dormant / At-Risk,0.99974436,1
17440,156,4,323.58,0,Dormant / At-Risk,0.99824107,1
17441,732,1,293.35,0,Dormant / At-Risk,0.99977356,1
17442,36,15,4620.3,1,Champions,9.8749915e-05,0
17443,219,1,534.24,0,Dormant / At-Risk,0.9998462,1
17444,147,3,2940.04,0,Dormant / At-Risk,0.69509095,1
17446,176,2,120.9,0,Dormant / At-Risk,0.9999144,1
17447,40,2,541.53,0,Dormant / At-Risk,0.99868995,1
17448,497,46,14523.67,1,Champions,0.0037709754,0
17449,2,13,4868.15,1,Champions,6.264033e-05,0
17450,8,51,244784.25,1,Champions,6.234962e-05,0
17451,1,7,1721.4,1,Champions,0.00051916554,0
17453,17,2,486.72,0,Dormant / At-Risk,0.9772549,1
17454,192,10,1547.94,1,Champions,0.03666761,0
17455,203,1,131.7,0,Dormant / At-Risk,0.9999405,1
17456,365,2,975.56,0,Dormant / At-Risk,0.9996288,1
17457,126,14,5984.81,1,Champions,0.00040750668,0
17458,15,2,529.58,0,Dormant / At-Risk,0.9567103,1
17459,43,2,657.3,0,Dormant / At-Risk,0.9984072,1
17460,94,16,2157.9700000000003,1,Champions,0.0007204013,0
17461,22,3,735.82,0,Dormant / At-Risk,0.812741,1
17462,60,2,675.69,0,Dormant / At-Risk,0.99910706,1
17463,16,7,2535.26,1,Champions,0.00012191391,0
17464,158,3,907.14,0,Dormant / At-Risk,0.99851495,1
17465,425,7,2542.79,1,Champions,0.37800372,0
17466,10,2,763.28,0,Dormant / At-Risk,0.8600762,1
17467,395,1,102.6,0,Dormant / At-Risk,0.9999467,1
17468,10,3,194.8,0,Dormant / At-Risk,0.96232265,1
17469,16,17,5051.25,1,Champions,6.485229e-05,0
17470,44,11,2626.47,1,Champions,0.00014591447,0
17471,474,1,321.65000000000003,0,Dormant / At-Risk,0.999881,1
17472,191,4,922.35,0,Dormant / At-Risk,0.9960372,1
17473,408,2,607.0,0,Dormant / At-Risk,0.9997305,1
17474,599,1,1047.0,0,Dormant / At-Risk,0.9996735,1
17475,79,1,194.37,0,Dormant / At-Risk,0.99990857,1
17476,395,2,489.86,0,Dormant / At-Risk,0.9997327,1
17477,612,2,1144.3,0,Dormant / At-Risk,0.9992429,1
17478,408,2,1272.8000000000002,0,Dormant / At-Risk,0.99945265,1
17479,632,1,389.2600000000001,0,Dormant / At-Risk,0.9997657,1
17480,77,2,882.23,0,Dormant / At-Risk,0.9987386,1
17481,3,4,1255.59,1,Champions,0.002053771,0
17482,487,2,775.64,0,Dormant / At-Risk,0.9996748,1
17483,65,4,591.73,0,Dormant / At-Risk,0.97891676,1
17484,576,2,209.57,0,Dormant / At-Risk,0.9998908,1
17486,261,1,396.87,0,Dormant / At-Risk,0.9998547,1
17487,728,1,160.55,0,Dormant / At-Risk,0.99989796,1
17488,641,1,336.5,0,Dormant / At-Risk,0.99974436,1
17489,58,2,376.64,0,Dormant / At-Risk,0.999482,1
17490,0,9,2750.5,1,Champions,8.7085034e-05,0
17491,1,17,5653.67,1,Champions,6.264033e-05,0
17492,248,3,1122.42,0,Dormant / At-Risk,0.9986419,1
17493,385,1,100.91,0,Dormant / At-Risk,0.9999467,1
17494,501,1,54.7,0,Dormant / At-Risk,0.9999403,1
17495,7,3,806.72,1,Champions,0.017527038,0
17496,358,4,1412.89,0,Dormant / At-Risk,0.99526346,1
17497,390,2,287.25,0,Dormant / At-Risk,0.9998092,1
17498,75,1,272.22,0,Dormant / At-Risk,0.9997695,1
17499,289,2,1341.39,0,Dormant / At-Risk,0.999419,1
17500,17,3,1138.0,1,Champions,0.076607235,0
17501,220,2,288.6,0,Dormant / At-Risk,0.9997938,1
17502,9,4,689.1,1,Champions,0.015493076,0
17503,2,2,558.96,1,Champions,0.056576367,0
17504,206,18,9490.17,1,Champions,0.0006602687,0
17505,161,5,2435.48,1,Champions,0.0987466,0
17506,75,1,302.2,0,Dormant / At-Risk,0.99978906,1
17507,261,2,605.58,0,Dormant / At-Risk,0.9997248,1
17508,280,8,4579.23,1,Champions,0.0025071285,0
17509,57,8,6083.64,1,Champions,0.000121963785,0
17510,24,2,514.56,0,Dormant / At-Risk,0.9941229,1
17511,2,60,172132.87,1,Champions,6.234962e-05,0
17512,28,18,5467.820000000001,1,Champions,8.5452695e-05,0
17513,72,3,1158.8,0,Dormant / At-Risk,0.9658983,1
17514,128,2,522.0,0,Dormant / At-Risk,0.99966073,1
17515,31,9,1602.51,1,Champions,0.00042778108,0
17516,15,6,947.5,1,Champions,0.0038381547,0
17517,308,1,153.94,0,Dormant / At-Risk,0.99994576,1
17518,425,2,329.42,0,Dormant / At-Risk,0.99973804,1
17519,17,15,4774.17,1,Champions,6.485229e-05,0
17520,53,1,546.81,0,Dormant / At-Risk,0.99957615,1
17521,29,5,1278.06,1,Champions,0.0066319336,0
17522,1,5,1070.71,1,Champions,0.0015247632,0
17523,11,4,652.74,1,Champions,0.06424949,0
17524,361,3,539.14,0,Dormant / At-Risk,0.9995976,1
17525,359,3,1161.9,0,Dormant / At-Risk,0.9987257,1
17526,4,12,3939.24,1,Champions,6.264033e-05,0
17527,53,4,939.37,0,Dormant / At-Risk,0.4310603,0
17528,1,8,3628.5,1,Champions,8.1746475e-05,0
17529,610,2,1240.25,0,Dormant / At-Risk,0.99911886,1
17530,1,12,2791.69,1,Champions,8.650666e-05,0
17531,190,3,1266.82,0,Dormant / At-Risk,0.99526983,1
17532,385,1,65.34,0,Dormant / At-Risk,0.9999467,1
17533,434,1,34.8,0,Dormant / At-Risk,0.9999441,1
17534,53,5,1668.83,1,Champions,0.00709133,0
17535,280,1,164.4,0,Dormant / At-Risk,0.99994445,1
17536,177,3,364.83,0,Dormant / At-Risk,0.99954224,1
17537,29,2,887.6700000000001,0,Dormant / At-Risk,0.9616374,1
17538,25,1,98.42,0,Dormant / At-Risk,0.99970454,1
17539,617,4,1176.84,0,Dormant / At-Risk,0.9956898,1
17540,24,6,1590.6,1,Champions,0.0010969845,0
17541,509,1,119.86,0,Dormant / At-Risk,0.9999256,1
17542,269,3,340.85,0,Dormant / At-Risk,0.99960667,1
17543,549,1,120.05,0,Dormant / At-Risk,0.9999057,1
17544,390,3,944.82,0,Dormant / At-Risk,0.99919754,1
17545,43,6,1409.86,1,Champions,0.0036040603,0
17547,375,2,727.85,0,Dormant / At-Risk,0.999681,1
17548,233,4,731.26,0,Dormant / At-Risk,0.9981687,1
17549,23,2,148.86,0,Dormant / At-Risk,0.99929786,1
17550,197,9,2506.64,1,Champions,0.0028135278,0
17551,359,1,290.34,0,Dormant / At-Risk,0.99988174,1
17552,60,12,2786.77,1,Champions,0.0002008126,0
17553,129,4,3757.6,1,Champions,0.117466025,0
17554,1,5,1952.45,1,Champions,0.0006297955,0
17555,19,5,1045.74,1,Champions,0.0048964713,0
17556,205,2,300.67,0,Dormant / At-Risk,0.9998049,1
17557,14,4,575.46,1,Champions,0.087432265,0
17558,393,1,259.17,0,Dormant / At-Risk,0.9999056,1
17559,512,1,167.62,0,Dormant / At-Risk,0.9999256,1
17560,94,8,1895.8,1,Champions,0.002314546,0
17561,19,4,703.02,1,Champions,0.118038975,0
17562,14,7,1122.38,1,Champions,0.002508943,0
17563,578,2,392.38,0,Dormant / At-Risk,0.99957484,1
17564,24,3,454.01,0,Dormant / At-Risk,0.956033,1
17565,586,1,131.83,0,Dormant / At-Risk,0.9999113,1
17566,8,2,869.77,1,Champions,0.06679769,0
17567,7,9,4838.08,1,Champions,6.264033e-05,0
17568,633,1,374.45,0,Dormant / At-Risk,0.99978703,1
17569,332,1,344.14,0,Dormant / At-Risk,0.99986184,1
17570,381,1,100.0,0,Dormant / At-Risk,0.9999467,1
17571,50,5,1630.91,1,Champions,0.008826764,0
17572,71,10,652.21,1,Champions,0.13712485,0
17573,29,3,380.6,0,Dormant / At-Risk,0.98466206,1
17574,242,1,185.65,0,Dormant / At-Risk,0.99994314,1
17575,667,1,171.7,0,Dormant / At-Risk,0.9999045,1
17576,8,41,8711.95,1,Champions,6.234962e-05,0
17577,645,2,348.75,0,Dormant / At-Risk,0.9995677,1
17578,218,7,1047.33,0,Dormant / At-Risk,0.95677227,1
17579,4,4,753.28,1,Champions,0.008667988,0
17580,252,5,541.02,0,Dormant / At-Risk,0.99669206,1
17581,0,43,17951.17,1,Champions,6.234962e-05,0
17582,236,5,1446.95,0,Dormant / At-Risk,0.96424073,1
17583,560,1,135.95,0,Dormant / At-Risk,0.99990964,1
17584,7,6,5309.42,1,Champions,7.2751514e-05,0
17585,109,7,2064.71,1,Champions,0.003114289,0
17586,619,1,167.4,0,Dormant / At-Risk,0.9999113,1
17587,628,1,176.71,0,Dormant / At-Risk,0.9999113,1
17588,100,7,2939.55,1,Champions,0.00057159725,0
17589,60,18,13837.94,1,Champions,0.00014070857,0
17590,2,3,1468.02,1,Champions,0.00347135,0
17591,73,8,2339.32,1,Champions,0.0004029106,0
17592,738,1,148.3,0,Dormant / At-Risk,0.99989796,1
17593,3,11,8092.32,1,Champions,6.234962e-05,0
17594,85,4,2497.88,1,Champions,0.08697357,0
17595,12,2,386.69,0,Dormant / At-Risk,0.972779,1
17596,23,13,4491.46,1,Champions,6.950599e-05,0
17597,213,5,3484.09,1,Champions,0.0749021,0
17598,381,1,409.98,0,Dormant / At-Risk,0.99986076,1
17599,477,1,52.05,0,Dormant / At-Risk,0.9999403,1
17600,17,1,161.67000000000002,0,Dormant / At-Risk,0.99947184,1
17601,239,2,413.08,0,Dormant / At-Risk,0.9997273,1
17602,2,14,7354.43,1,Champions,6.234962e-05,0
17603,78,4,1788.38,1,Champions,0.2492721,0
17604,217,6,942.38,0,Dormant / At-Risk,0.98046565,1
17605,590,1,160.75,0,Dormant / At-Risk,0.9999113,1
17606,737,1,87.30000000000001,0,Dormant / At-Risk,0.99989796,1
17607,376,1,333.81,0,Dormant / At-Risk,0.9998573,1
17608,33,4,488.06,0,Dormant / At-Risk,0.86554307,1
17609,40,11,1887.9,1,Champions,0.00029455978,0
17610,540,5,1511.94,0,Dormant / At-Risk,0.9899357,1
17611,7,28,8337.53,1,Champions,6.234962e-05,0
17612,53,18,5394.86,1,Champions,0.000114293915,0
17613,22,14,4544.55,1,Champions,6.681922e-05,0
17614,57,1,386.32,0,Dormant / At-Risk,0.9996737,1
17615,130,6,721.8000000000001,0,Dormant / At-Risk,0.8007444,1
17616,173,4,734.4,0,Dormant / At-Risk,0.99731076,1
17617,558,1,385.19,0,Dormant / At-Risk,0.9997781,1
17618,5,11,4001.64,1,Champions,6.264033e-05,0
17619,312,1,214.37,0,Dormant / At-Risk,0.99994576,1
17620,59,1,81.44,0,Dormant / At-Risk,0.9998838,1
17621,21,6,3175.12,1,Champions,0.00012684645,0
17622,597,2,1130.21,0,Dormant / At-Risk,0.9992429,1
17623,32,7,2365.77,1,Champions,0.00031371842,0
17624,14,4,1568.63,1,Champions,0.0025264432,0
17625,18,8,5978.9,1,Champions,6.513852e-05,0
17626,602,1,254.0,0,Dormant / At-Risk,0.99984276,1
17627,478,1,296.36,0,Dormant / At-Risk,0.9998777,1
17628,81,1,75.75,0,Dormant / At-Risk,0.9999186,1
17629,5,10,2455.52,1,Champions,8.442888e-05,0
17630,169,2,503.6,0,Dormant / At-Risk,0.99965084,1
17631,1,7,998.49,1,Champions,0.0013970014,0
17633,31,7,2057.39,1,Champions,0.0005907969,0
17634,36,9,2358.59,1,Champions,0.00015266014,0
17635,424,3,1265.58,0,Dormant / At-Risk,0.99836344,1
17636,19,1,285.56,0,Dormant / At-Risk,0.9988716,1
17637,31,2,547.0600000000001,0,Dormant / At-Risk,0.9983359,1
17638,647,2,842.4000000000001,0,Dormant / At-Risk,0.999405,1
17639,276,6,615.17,0,Dormant / At-Risk,0.9914589,1
