CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16888,400,3,434.2,0,Dormant / At-Risk
16889,194,6,2526.65,1,Champions
16890,476,3,285.41,0,Dormant / At-Risk
16891,1,11,1727.94,1,Champions
16892,1,7,754.75,1,Champions
16893,366,2,249.89000000000001,0,Dormant / At-Risk
16894,502,3,1306.96,0,Dormant / At-Risk
16895,64,5,1102.9,1,Champions
16896,555,1,103.95,0,Dormant / At-Risk
16897,299,2,289.78,0,Dormant / At-Risk
16898,26,5,885.21,1,Champions
16899,7,8,1695.77,1,Champions
16900,16,3,887.11,1,Champions
16901,729,1,204.26,0,Dormant / At-Risk
16902,116,1,1706.88,0,Dormant / At-Risk
16903,29,3,1041.75,1,Champions
16904,4,21,4675.36,1,Champions
16905,5,17,4706.77,1,Champions
16906,81,7,1410.92,1,Champions
16907,29,9,1470.89,1,Champions
16908,722,1,252.59,0,Dormant / At-Risk
16909,72,1,379.14,0,Dormant / At-Risk
16910,4,8,1508.96,1,Champions
16911,635,2,255.25,0,Dormant / At-Risk
16912,28,15,4460.51,1,Champions
16913,290,3,423.91,0,Dormant / At-Risk
16914,36,1,183.76,0,Dormant / At-Risk
16915,9,11,1543.18,1,Champions
16916,23,4,902.02,1,Champions
16917,276,2,1851.88,0,Dormant / At-Risk
16918,49,16,3206.54,1,Champions
16919,156,24,4909.66,1,Champions
16920,411,1,355.45,0,Dormant / At-Risk
16921,61,3,409.21,0,Dormant / At-Risk
16922,572,1,611.08,0,Dormant / At-Risk
16923,12,32,13157.130000000001,1,Champions
16924,21,3,829.89,1,Champions
16925,540,1,125.65,0,Dormant / At-Risk
16926,371,5,1169.6100000000001,0,Dormant / At-Risk
16927,115,3,543.05,0,Dormant / At-Risk
16928,80,29,3897.5299999999997,1,Champions
16929,3,7,1295.39,1,Champions
16930,26,3,378.89,0,Dormant / At-Risk
16931,5,23,5032.22,1,Champions
16932,53,3,412.55,0,Dormant / At-Risk
16933,1,9,3099.3,1,Champions
16934,54,6,2083.14,1,Champions
16935,381,3,530.86,0,Dormant / At-Risk
16936,25,2,548.29,0,Dormant / At-Risk
16937,499,1,196.25,0,Dormant / At-Risk
16938,8,9,6995.360000000001,1,Champions
16939,488,3,433.84999999999997,0,Dormant / At-Risk
16940,52,8,6427.66,1,Champions
16941,611,1,33.0,0,Dormant / At-Risk
16942,12,9,1904.99,1,Champions
16943,211,5,1299.49,0,Dormant / At-Risk
16944,609,1,101.36,0,Dormant / At-Risk
16945,21,33,8548.16,1,Champions
16946,383,5,1222.04,0,Dormant / At-Risk
16947,235,5,955.21,0,Dormant / At-Risk
16948,138,7,868.77,0,Dormant / At-Risk
16949,3,6,1286.27,1,Champions
16950,56,10,3541.77,1,Champions
16951,134,3,1277.75,0,Dormant / At-Risk
16952,109,5,795.83,0,Dormant / At-Risk
16953,30,1,20.8,0,Dormant / At-Risk
16954,0,20,6081.88,1,Champions
16955,184,6,1120.31,0,Dormant / At-Risk
16956,17,1,308.74,0,Dormant / At-Risk
16957,239,2,416.64,0,Dormant / At-Risk
16958,435,1,778.49,0,Dormant / At-Risk
16959,87,1,117.35000000000001,0,Dormant / At-Risk
16960,38,8,1990.88,1,Champions
16961,116,3,794.56,0,Dormant / At-Risk
16962,409,1,251.04,0,Dormant / At-Risk
16963,187,1,110.55000000000001,0,Dormant / At-Risk
16964,733,2,207.85,0,Dormant / At-Risk
16965,226,1,201.19,0,Dormant / At-Risk
16966,8,7,2154.97,1,Champions
16967,189,1,319.02,0,Dormant / At-Risk
16968,4,2,439.43,1,Champions
16969,39,3,650.41,0,Dormant / At-Risk
16970,626,1,71.4,0,Dormant / At-Risk
16971,38,1,357.21,0,Dormant / At-Risk
16972,382,2,749.0,0,Dormant / At-Risk
16973,386,1,127.0,0,Dormant / At-Risk
16974,522,2,365.5,0,Dormant / At-Risk
16975,423,3,926.12,0,Dormant / At-Risk
16976,267,1,251.51999999999998,0,Dormant / At-Risk
16977,395,4,496.0,0,Dormant / At-Risk
16978,77,3,768.88,0,Dormant / At-Risk
16979,3,9,2859.74,1,Champions
16980,255,3,1422.83,0,Dormant / At-Risk
16982,60,1,384.06,0,Dormant / At-Risk
16983,12,11,3490.53,1,Champions
16984,88,9,10350.53,1,Champions
16985,17,23,10923.16,1,Champions
16986,29,11,4888.75,1,Champions
16987,3,11,2521.4,1,Champions
16988,5,2,382.67,0,Dormant / At-Risk
16989,7,6,1133.25,1,Champions
16990,218,2,344.0,0,Dormant / At-Risk
16991,421,1,1041.21,0,Dormant / At-Risk
16992,10,13,5476.5,1,Champions
16993,463,2,1950.95,0,Dormant / At-Risk
16996,30,9,2123.61,1,Champions
16997,288,3,702.0,0,Dormant / At-Risk
16998,149,5,402.0,0,Dormant / At-Risk
16999,23,2,484.82,0,Dormant / At-Risk
17000,396,2,406.3,0,Dormant / At-Risk
17001,0,19,6640.8,1,Champions
17002,85,7,2571.55,1,Champions
17003,402,4,828.21,0,Dormant / At-Risk
17004,46,4,2324.36,1,Champions
17005,470,2,622.36,0,Dormant / At-Risk
17006,4,8,1635.27,1,Champions
17007,50,7,1120.1000000000001,1,Champions
17008,429,1,81.36,0,Dormant / At-Risk
17009,551,1,242.06,0,Dormant / At-Risk
17010,18,1,195.36,0,Dormant / At-Risk
17011,30,3,671.7,0,Dormant / At-Risk
17012,725,1,360.61,0,Dormant / At-Risk
17014,8,3,583.4300000000001,1,Champions
17015,28,3,1838.61,1,Champions
17016,576,1,552.4,0,Dormant / At-Risk
17017,2,29,12576.99,1,Champions
17018,40,6,2287.7,1,Champions
17019,11,11,3602.29,1,Champions
17020,542,2,935.62,0,Dormant / At-Risk
17021,442,6,1182.22,0,Dormant / At-Risk
17022,31,2,260.0,0,Dormant / At-Risk
17023,417,3,800.1800000000001,0,Dormant / At-Risk
17024,45,3,95.85,0,Dormant / At-Risk
17025,60,5,1349.67,1,Champions
17026,185,3,175.83,0,Dormant / At-Risk
17027,78,9,1310.63,1,Champions
17028,581,3,1593.83,0,Dormant / At-Risk
17029,110,7,2137.3,1,Champions
17030,63,1,146.87,0,Dormant / At-Risk
17031,11,6,2773.85,1,Champions
17032,547,8,2984.32,1,Champions
17033,86,4,1332.79,0,Dormant / At-Risk
17034,16,5,1276.42,1,Champions
17035,245,4,613.59,0,Dormant / At-Risk
17036,383,1,176.9,0,Dormant / At-Risk
17037,87,1,1267.32,0,Dormant / At-Risk
17038,30,2,743.17,0,Dormant / At-Risk
17039,604,1,1954.99,0,Dormant / At-Risk
17040,137,2,463.25,0,Dormant / At-Risk
17041,26,6,1655.2,1,Champions
17042,2,5,1036.58,1,Champions
17043,32,8,2593.65,1,Champions
17044,25,12,11962.300000000001,1,Champions
17045,113,5,827.6800000000001,0,Dormant / At-Risk
17046,157,5,1906.07,1,Champions
17047,85,6,2289.23,1,Champions
17048,117,7,2071.68,1,Champions
17049,2,19,9942.53,1,Champions
17050,96,11,4648.59,1,Champions
17051,194,4,706.49,0,Dormant / At-Risk
17052,28,1,399.09,0,Dormant / At-Risk
17053,130,1,498.48,0,Dormant / At-Risk
17054,28,5,1356.33,1,Champions
17055,445,1,232.85000000000002,0,Dormant / At-Risk
17056,738,1,128.60000000000002,0,Dormant / At-Risk
17057,596,1,294.74,0,Dormant / At-Risk
17058,81,3,1179.89,0,Dormant / At-Risk
17059,29,9,4864.57,1,Champions
17060,266,1,234.24,0,Dormant / At-Risk
17061,73,11,5232.2300000000005,1,Champions
17062,313,6,889.75,0,Dormant / At-Risk
17063,21,13,3638.53,1,Champions
17064,58,3,855.45,0,Dormant / At-Risk
17065,637,2,194.7,0,Dormant / At-Risk
17066,726,1,228.34,0,Dormant / At-Risk
17067,724,3,454.54,0,Dormant / At-Risk
17068,12,47,8987.68,1,Champions
17069,28,14,5517.2300000000005,1,Champions
17070,114,2,437.42,0,Dormant / At-Risk
17071,28,13,3793.71,1,Champions
17072,625,1,273.35,0,Dormant / At-Risk
17073,17,4,1446.09,1,Champions
17074,562,1,203.05,0,Dormant / At-Risk
17075,17,10,2236.63,1,Champions
17076,36,6,1242.75,1,Champions
17077,578,1,306.0,0,Dormant / At-Risk
17078,36,2,378.2,0,Dormant / At-Risk
17079,78,1,118.80000000000001,0,Dormant / At-Risk
17080,22,7,957.53,1,Champions
17081,25,6,949.39,1,Champions
17082,33,6,4732.03,1,Champions
17083,109,9,4049.79,1,Champions
17084,35,3,5001.21,1,Champions
17085,123,28,7847.67,1,Champions
17086,7,6,2050.08,1,Champions
17087,737,1,221.53,0,Dormant / At-Risk
17088,28,4,1991.01,1,Champions
17089,386,1,128.45,0,Dormant / At-Risk
17090,4,13,3080.1800000000003,1,Champions
17091,2,19,7495.75,1,Champions
17092,50,11,5511.41,1,Champions
17093,592,1,235.88,0,Dormant / At-Risk
17094,322,2,402.20000000000005,0,Dormant / At-Risk
17095,22,7,2572.25,1,Champions
17096,15,11,3697.9300000000003,1,Champions
17097,2,9,1143.36,1,Champions
17098,381,3,591.07,0,Dormant / At-Risk
17099,533,1,582.17,0,Dormant / At-Risk
17100,18,2,971.74,0,Dormant / At-Risk
17101,10,7,2507.05,1,Champions
17102,261,1,25.5,0,Dormant / At-Risk
17103,722,1,424.3,0,Dormant / At-Risk
17104,423,1,474.03000000000003,0,Dormant / At-Risk
17105,159,2,665.78,0,Dormant / At-Risk
17106,389,1,481.58000000000004,0,Dormant / At-Risk
17107,33,10,16052.72,1,Champions
17108,663,1,174.95,0,Dormant / At-Risk
17109,29,8,1291.71,1,Champions
17110,165,3,499.9,0,Dormant / At-Risk
17111,47,2,459.58,0,Dormant / At-Risk
17112,502,1,197.57,0,Dormant / At-Risk
17113,574,6,2305.59,0,Dormant / At-Risk
17114,5,8,801.12,1,Champions
17115,8,7,2761.4900000000002,1,Champions
17116,648,1,389.78,0,Dormant / At-Risk
17117,288,1,116.2,0,Dormant / At-Risk
17118,317,1,157.02,0,Dormant / At-Risk
17119,3,2,606.91,1,Champions
17120,233,1,307.46,0,Dormant / At-Risk
17121,402,1,314.74,0,Dormant / At-Risk
17122,119,4,570.5,0,Dormant / At-Risk
17123,161,3,977.1700000000001,0,Dormant / At-Risk
17124,185,1,294.24,0,Dormant / At-Risk
17125,50,1,230.5,0,Dormant / At-Risk
17126,152,9,2016.43,1,Champions
17127,428,5,1155.0300000000002,0,Dormant / At-Risk
17128,334,1,157.09,0,Dormant / At-Risk
17129,520,1,31.85,0,Dormant / At-Risk
17131,5,5,2463.17,1,Champions
17132,452,2,1220.91,0,Dormant / At-Risk
17133,15,12,14622.33,1,Champions
17134,106,3,625.3,0,Dormant / At-Risk
17135,16,10,1722.18,1,Champions
17136,662,1,231.68,0,Dormant / At-Risk
17137,416,6,1099.81,0,Dormant / At-Risk
17138,275,7,4417.27,1,Champions
17139,15,25,19566.76,1,Champions
17140,247,1,454.12,0,Dormant / At-Risk
17141,418,4,727.58,0,Dormant / At-Risk
17142,239,4,1275.25,0,Dormant / At-Risk
17143,417,2,880.97,0,Dormant / At-Risk
17144,1,2,984.57,1,Champions
17145,512,4,3120.91,0,Dormant / At-Risk
17146,105,13,5852.64,1,Champions
17147,22,9,3199.95,1,Champions
17148,51,1,124.88,0,Dormant / At-Risk
17149,451,1,143.10000000000002,0,Dormant / At-Risk
17150,376,6,1357.95,0,Dormant / At-Risk
17151,735,1,231.90000000000003,0,Dormant / At-Risk
17152,194,4,2016.5,0,Dormant / At-Risk
17153,24,1,213.78,0,Dormant / At-Risk
17154,75,1,329.34,0,Dormant / At-Risk
17155,17,7,892.46,1,Champions
17156,491,1,591.87,0,Dormant / At-Risk
17157,7,19,5151.900000000001,1,Champions
17158,32,5,1980.0,1,Champions
17159,21,5,2099.59,1,Champions
17160,31,17,10209.16,1,Champions
17161,444,1,856.01,0,Dormant / At-Risk
17162,28,10,1715.46,1,Champions
17163,21,4,699.78,1,Champions
17164,32,7,2467.35,1,Champions
17165,284,6,1794.32,0,Dormant / At-Risk
17166,38,2,206.34,0,Dormant / At-Risk
17167,379,3,867.11,0,Dormant / At-Risk
17168,498,1,400.2,0,Dormant / At-Risk
17169,57,3,1156.73,0,Dormant / At-Risk
17170,374,2,178.68,0,Dormant / At-Risk
17171,289,2,384.59000000000003,0,Dormant / At-Risk
17172,78,3,956.5699999999999,0,Dormant / At-Risk
17173,5,8,3766.6,1,Champions
17174,217,1,59.9,0,Dormant / At-Risk
17175,44,4,1443.69,1,Champions
17176,201,3,902.3199999999999,0,Dormant / At-Risk
17177,505,1,119.5,0,Dormant / At-Risk
17178,731,1,432.96000000000004,0,Dormant / At-Risk
17179,178,6,1507.26,0,Dormant / At-Risk
17180,56,11,2236.77,1,Champions
17181,57,3,309.85,0,Dormant / At-Risk
17182,422,2,321.3,0,Dormant / At-Risk
17183,7,6,3347.31,1,Champions
17184,569,2,198.41000000000003,0,Dormant / At-Risk
17185,591,3,229.46,0,Dormant / At-Risk
17186,46,2,144.0,0,Dormant / At-Risk
17187,226,2,467.71,0,Dormant / At-Risk
17188,11,13,4592.93,1,Champions
17189,106,5,953.63,0,Dormant / At-Risk
17190,58,7,1726.57,1,Champions
17191,28,15,4310.34,1,Champions
17192,536,1,75.28,0,Dormant / At-Risk
17193,35,9,2310.04,1,Champions
17194,273,3,812.5,0,Dormant / At-Risk
17195,655,1,562.98,0,Dormant / At-Risk
17196,427,1,327.75,0,Dormant / At-Risk
17197,29,1,1013.01,0,Dormant / At-Risk
17198,23,3,692.22,0,Dormant / At-Risk
17199,582,1,135.04000000000002,0,Dormant / At-Risk
17200,387,4,356.71,0,Dormant / At-Risk
17201,53,4,1143.1,1,Champions
17202,420,1,160.65,0,Dormant / At-Risk
17203,35,10,5564.09,1,Champions
17204,175,9,5504.6900000000005,1,Champions
17205,53,3,999.35,0,Dormant / At-Risk
17206,53,1,204.24,0,Dormant / At-Risk
17207,652,1,292.62,0,Dormant / At-Risk
17208,395,1,111.15,0,Dormant / At-Risk
17209,649,3,595.7,0,Dormant / At-Risk
17210,392,1,251.72,0,Dormant / At-Risk
17211,26,13,3773.35,1,Champions
17212,253,3,794.41,0,Dormant / At-Risk
17213,40,13,4869.400000000001,1,Champions
17214,60,6,1059.1200000000001,1,Champions
17215,464,1,186.15,0,Dormant / At-Risk
17216,554,1,63.6,0,Dormant / At-Risk
17217,234,2,210.1,0,Dormant / At-Risk
17218,4,18,3891.39,1,Champions
17219,31,2,259.13,0,Dormant / At-Risk
17220,24,21,4457.31,1,Champions
17221,7,5,976.62,1,Champions
17222,65,6,1579.51,1,Champions
17223,310,3,558.04,0,Dormant / At-Risk
17224,501,1,100.86000000000001,0,Dormant / At-Risk
17225,581,1,131.15,0,Dormant / At-Risk
17226,308,3,895.47,0,Dormant / At-Risk
17227,18,12,1878.93,1,Champions
17228,15,13,2820.03,1,Champions
17229,96,2,318.76,0,Dormant / At-Risk
17230,264,18,9388.49,1,Champions
17231,12,25,7064.8,1,Champions
17232,2,2,417.77,1,Champions
17233,35,3,560.86,0,Dormant / At-Risk
17234,182,1,149.89,0,Dormant / At-Risk
17235,25,8,1562.98,1,Champions
17236,12,12,1929.26,1,Champions
17237,11,4,994.13,1,Champions
17238,2,32,7331.67,1,Champions
17239,312,4,1189.45,0,Dormant / At-Risk
17240,596,1,130.60000000000002,0,Dormant / At-Risk
17241,385,12,2736.64,1,Champions
17242,108,5,2889.2799999999997,1,Champions
17243,1,69,20203.58,1,Champions
17244,53,5,1826.04,1,Champions
17245,204,2,371.63,0,Dormant / At-Risk
17246,546,2,38.92,0,Dormant / At-Risk
17247,15,1,280.09000000000003,0,Dormant / At-Risk
17248,120,2,500.54,0,Dormant / At-Risk
17249,428,1,68.03,0,Dormant / At-Risk
17250,3,2,381.97,1,Champions
17251,362,3,798.98,0,Dormant / At-Risk
17252,116,2,348.90999999999997,0,Dormant / At-Risk
17253,18,1,178.26,0,Dormant / At-Risk
17254,4,3,469.48,1,Champions
17255,40,4,781.7,0,Dormant / At-Risk
17256,107,5,498.93,0,Dormant / At-Risk
17257,436,2,189.78,0,Dormant / At-Risk
17258,396,2,417.3,0,Dormant / At-Risk
17259,148,6,1452.39,1,Champions
17260,411,1,120.95,0,Dormant / At-Risk
17261,509,1,221.59,0,Dormant / At-Risk
17262,52,11,2488.76,1,Champions
17263,208,1,63.440000000000005,0,Dormant / At-Risk
17264,424,1,268.28,0,Dormant / At-Risk
17265,138,2,550.01,0,Dormant / At-Risk
17266,2,5,501.72,1,Champions
17267,127,2,317.2,0,Dormant / At-Risk
17268,107,11,1733.8899999999999,1,Champions
17269,385,1,491.81,0,Dormant / At-Risk
17270,469,2,601.45,0,Dormant / At-Risk
17271,736,1,204.3,0,Dormant / At-Risk
17272,42,4,2148.63,1,Champions
17273,424,1,141.12,0,Dormant / At-Risk
17274,35,2,573.22,0,Dormant / At-Risk
17275,383,1,114.1,0,Dormant / At-Risk
17276,402,1,502.49,0,Dormant / At-Risk
17277,227,2,1065.3500000000001,0,Dormant / At-Risk
17278,241,2,271.24,0,Dormant / At-Risk
17279,57,1,187.82999999999998,0,Dormant / At-Risk
17280,438,1,118.86,0,Dormant / At-Risk
17281,374,6,797.85,0,Dormant / At-Risk
17282,130,5,2308.54,1,Champions
17283,378,1,188.46,0,Dormant / At-Risk
17284,60,8,2788.06,1,Champions
17285,628,2,407.94,0,Dormant / At-Risk
17286,21,3,389.18,0,Dormant / At-Risk
17287,26,21,3826.86,1,Champions
17288,9,11,2468.43,1,Champions
17289,31,9,2041.8,1,Champions
17290,3,8,1487.96,1,Champions
17291,308,1,550.8000000000001,0,Dormant / At-Risk
17292,472,2,271.75,0,Dormant / At-Risk
17293,8,17,3750.63,1,Champions
17294,669,2,467.79,0,Dormant / At-Risk
17295,28,3,547.0,0,Dormant / At-Risk
17296,730,1,338.13,0,Dormant / At-Risk
17297,17,1,128.18,0,Dormant / At-Risk
17298,101,5,954.26,0,Dormant / At-Risk
17299,11,6,993.23,1,Champions
17300,390,2,393.64,0,Dormant / At-Risk
17301,21,2,294.39,0,Dormant / At-Risk
17302,14,5,1135.63,1,Champions
17303,361,1,250.04,0,Dormant / At-Risk
17304,534,1,111.5,0,Dormant / At-Risk
17305,648,1,2135.46,0,Dormant / At-Risk
17306,10,21,9782.35,1,Champions
17307,395,11,3999.8900000000003,1,Champions
17308,393,2,4511.76,0,Dormant / At-Risk
17309,95,3,320.39,0,Dormant / At-Risk
17310,387,2,1025.1,0,Dormant / At-Risk
17311,78,6,3566.56,1,Champions
17312,138,3,644.3,0,Dormant / At-Risk
17313,31,1,2328.84,0,Dormant / At-Risk
17314,24,17,4904.43,1,Champions
17315,1,43,9599.58,1,Champions
17316,420,1,124.45,0,Dormant / At-Risk
17317,46,3,2600.34,1,Champions
17318,725,1,157.32999999999998,0,Dormant / At-Risk
17319,669,1,29.099999999999998,0,Dormant / At-Risk
17320,100,6,2444.85,1,Champions
17321,8,6,1665.21,1,Champions
17322,376,5,922.59,0,Dormant / At-Risk
17323,15,12,1551.04,1,Champions
17324,17,12,2171.07,1,Champions
17325,280,3,609.5699999999999,0,Dormant / At-Risk
17326,408,2,312.35,0,Dormant / At-Risk
17327,409,2,152.35,0,Dormant / At-Risk
17328,673,1,104.7,0,Dormant / At-Risk
17329,14,5,998.53,1,Champions
17330,22,4,423.8,0,Dormant / At-Risk
17331,123,1,175.2,0,Dormant / At-Risk
17332,528,5,838.27,0,Dormant / At-Risk
17333,85,1,494.25,0,Dormant / At-Risk
17334,302,3,635.1500000000001,0,Dormant / At-Risk
17335,383,2,497.04,0,Dormant / At-Risk
17336,472,1,81.12,0,Dormant / At-Risk
17337,151,4,1981.06,0,Dormant / At-Risk
17338,17,17,11889.33,1,Champions
17339,94,3,302.36,0,Dormant / At-Risk
17340,29,18,19617.95,1,Champions
17341,156,5,1272.21,0,Dormant / At-Risk
17342,379,4,1227.54,0,Dormant / At-Risk
17343,355,6,1259.94,0,Dormant / At-Risk
17344,46,2,457.36,0,Dormant / At-Risk
17345,15,10,1586.63,1,Champions
17346,3,26,4998.61,1,Champions
17347,86,1,228.96,0,Dormant / At-Risk
17348,14,9,2442.29,1,Champions
17349,179,5,772.41,0,Dormant / At-Risk
17350,8,7,1893.701,1,Champions
17351,36,12,1988.23,1,Champions
17352,696,1,36.25,0,Dormant / At-Risk
17353,129,4,3242.0,1,Champions
17354,50,4,3133.96,1,Champions
17355,386,1,273.31,0,Dormant / At-Risk
17356,311,5,946.47,0,Dormant / At-Risk
17357,24,2,384.39,0,Dormant / At-Risk
17358,303,5,861.01,0,Dormant / At-Risk
17359,11,2,284.46,0,Dormant / At-Risk
17360,17,6,1200.51,1,Champions
17361,49,5,871.7900000000001,1,Champions
17362,239,7,1024.04,0,Dormant / At-Risk
17363,395,3,920.46,0,Dormant / At-Risk
17364,0,28,11972.92,1,Champions
17365,12,15,8184.49,1,Champions
17366,432,2,1077.24,0,Dormant / At-Risk
17367,238,1,167.55,0,Dormant / At-Risk
17368,23,14,2758.29,1,Champions
17369,455,1,979.2,0,Dormant / At-Risk
17370,72,4,446.18,0,Dormant / At-Risk
17371,17,6,655.37,1,Champions
17372,40,28,4347.31,1,Champions
17373,40,7,1167.5,1,Champions
17374,218,3,727.11,0,Dormant / At-Risk
17375,199,4,660.55,0,Dormant / At-Risk
17376,70,4,453.64,0,Dormant / At-Risk
17377,23,78,17644.27,1,Champions
17378,374,1,10.95,0,Dormant / At-Risk
17379,11,1,389.71999999999997,0,Dormant / At-Risk
17380,434,3,645.0,0,Dormant / At-Risk
17381,8,38,36398.65,1,Champions
17382,65,8,902.28,1,Champions
17383,4,2,304.09000000000003,0,Dormant / At-Risk
17384,19,3,507.55,0,Dormant / At-Risk
17385,14,1,256.11,0,Dormant / At-Risk
17386,7,7,2812.77,1,Champions
17387,19,2,746.81,0,Dormant / At-Risk
17388,77,11,2675.37,1,Champions
17389,0,61,57215.33,1,Champions
17390,420,1,149.3,0,Dormant / At-Risk
17391,163,2,508.8,0,Dormant / At-Risk
17392,306,3,585.92,0,Dormant / At-Risk
17393,410,2,381.15000000000003,0,Dormant / At-Risk
17394,219,1,203.86999999999998,0,Dormant / At-Risk
17395,508,1,97.5,0,Dormant / At-Risk
17396,39,14,8409.6,1,Champions
17397,22,3,1198.28,1,Champions
17398,114,3,653.38,0,Dormant / At-Risk
17400,126,8,4623.28,1,Champions
17401,541,1,114.85,0,Dormant / At-Risk
17402,4,23,4635.5599999999995,1,Champions
17403,36,2,382.87,0,Dormant / At-Risk
17404,4,23,47781.12,1,Champions
17405,1,3,1031.41,1,Champions
17406,333,13,4186.95,1,Champions
17407,411,1,552.9,0,Dormant / At-Risk
17408,163,3,316.09000000000003,0,Dormant / At-Risk
17409,184,10,7793.51,1,Champions
17410,16,5,1214.72,1,Champions
17411,12,5,1425.38,1,Champions
17412,2,16,4220.22,1,Champions
17413,404,2,560.14,0,Dormant / At-Risk
17414,43,6,2249.52,1,Champions
17415,79,1,507.84,0,Dormant / At-Risk
17416,29,22,17298.45,1,Champions
17417,548,1,164.18,0,Dormant / At-Risk
17418,42,3,670.0600000000001,0,Dormant / At-Risk
17419,11,18,6126.25,1,Champions
17420,50,6,953.58,1,Champions
17421,386,3,1059.41,0,Dormant / At-Risk
17422,16,11,3594.76,1,Champions
17423,46,3,1118.95,0,Dormant / At-Risk
17425,19,2,759.1700000000001,0,Dormant / At-Risk
17426,8,13,8077.77,1,Champions
17427,71,1,100.8,0,Dormant / At-Risk
17428,0,45,31466.760000000002,1,Champions
17429,128,5,1357.46,0,Dormant / At-Risk
17430,32,4,622.57,0,Dormant / At-Risk
17431,313,1,403.3,0,Dormant / At-Risk
17432,18,9,1728.99,1,Champions
17433,88,2,569.96,0,Dormant / At-Risk
17434,2,7,2373.82,1,Champions
17435,411,1,331.35,0,Dormant / At-Risk
17436,1,5,534.0600000000001,1,Champions
17437,529,1,369.68,0,Dormant / At-Risk
17438,253,5,1422.77,0,Dormant / At-Risk
17439,655,1,325.74,0,Dormant / At-Risk
17440,156,4,323.58,0,Dormant / At-Risk
17441,732,1,293.35,0,Dormant / At-Risk
17442,36,15,4620.3,1,Champions
17443,219,1,534.24,0,Dormant / At-Risk
17444,147,3,2940.04,0,Dormant / At-Risk
17446,176,2,120.89999999999999,0,Dormant / At-Risk
17447,40,2,541.53,0,Dormant / At-Risk
17448,497,46,14523.67,1,Champions
17449,2,13,4868.15,1,Champions
17450,8,51,244784.25,1,Champions
17451,1,7,1721.4,1,Champions
17453,17,2,486.72,0,Dormant / At-Risk
17454,192,10,1547.94,1,Champions
17455,203,1,131.7,0,Dormant / At-Risk
17456,365,2,975.5600000000001,0,Dormant / At-Risk
17457,126,14,5984.81,1,Champions
17458,15,2,529.58,0,Dormant / At-Risk
17459,43,2,657.3,0,Dormant / At-Risk
17460,94,16,2157.9700000000003,1,Champions
17461,22,3,735.82,0,Dormant / At-Risk
17462,60,2,675.69,0,Dormant / At-Risk
17463,16,7,2535.26,1,Champions
17464,158,3,907.1400000000001,0,Dormant / At-Risk
17465,425,7,2542.79,1,Champions
17466,10,2,763.28,0,Dormant / At-Risk
17467,395,1,102.6,0,Dormant / At-Risk
17468,10,3,194.8,0,Dormant / At-Risk
17469,16,17,5051.25,1,Champions
17470,44,11,2626.47,1,Champions
17471,474,1,321.65000000000003,0,Dormant / At-Risk
17472,191,4,922.35,0,Dormant / At-Risk
17473,408,2,607.0,0,Dormant / At-Risk
17474,599,1,1047.0,0,Dormant / At-Risk
17475,79,1,194.37,0,Dormant / At-Risk
17476,395,2,489.86,0,Dormant / At-Risk
17477,612,2,1144.3,0,Dormant / At-Risk
17478,408,2,1272.8000000000002,0,Dormant / At-Risk
17479,632,1,389.26000000000005,0,Dormant / At-Risk
17480,77,2,882.23,0,Dormant / At-Risk
17481,3,4,1255.59,1,Champions
17482,487,2,775.64,0,Dormant / At-Risk
17483,65,4,591.73,0,Dormant / At-Risk
17484,576,2,209.57,0,Dormant / At-Risk
17486,261,1,396.87,0,Dormant / At-Risk
17487,728,1,160.55,0,Dormant / At-Risk
17488,641,1,336.5,0,Dormant / At-Risk
17489,58,2,376.64,0,Dormant / At-Risk
17490,0,9,2750.5,1,Champions
17491,1,17,5653.67,1,Champions
17492,248,3,1122.42,0,Dormant / At-Risk
17493,385,1,100.91,0,Dormant / At-Risk
17494,501,1,54.7,0,Dormant / At-Risk
17495,7,3,806.72,1,Champions
17496,358,4,1412.89,0,Dormant / At-Risk
17497,390,2,287.25,0,Dormant / At-Risk
17498,75,1,272.21999999999997,0,Dormant / At-Risk
17499,289,2,1341.3899999999999,0,Dormant / At-Risk
17500,17,3,1138.0,1,Champions
17501,220,2,288.6,0,Dormant / At-Risk
17502,9,4,689.1,1,Champions
17503,2,2,558.96,1,Champions
17504,206,18,9490.17,1,Champions
17505,161,5,2435.48,1,Champions
17506,75,1,302.2,0,Dormant / At-Risk
17507,261,2,605.58,0,Dormant / At-Risk
17508,280,8,4579.23,1,Champions
17509,57,8,6083.64,1,Champions
17510,24,2,514.56,0,Dormant / At-Risk
17511,2,60,172132.87,1,Champions
17512,28,18,5467.820000000001,1,Champions
17513,72,3,1158.8,0,Dormant / At-Risk
17514,128,2,522.0,0,Dormant / At-Risk
17515,31,9,1602.51,1,Champions
17516,15,6,947.5,1,Champions
17517,308,1,153.94,0,Dormant / At-Risk
17518,425,2,329.42,0,Dormant / At-Risk
17519,17,15,4774.17,1,Champions
17520,53,1,546.81,0,Dormant / At-Risk
17521,29,5,1278.06,1,Champions
17522,1,5,1070.71,1,Champions
17523,11,4,652.74,1,Champions
17524,361,3,539.14,0,Dormant / At-Risk
17525,359,3,1161.9,0,Dormant / At-Risk
17526,4,12,3939.24,1,Champions
17527,53,4,939.37,0,Dormant / At-Risk
17528,1,8,3628.5,1,Champions
